courseragetandcleandataproject
==============================
"activity" "subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"113" "STANDING" 19 0.277216455890411 -0.0158421124630137 -0.109379362232877 -0.959841880821918 -0.917530462379452 -0.937742330136986 0.942922280821918 -0.226597493150685 0.12464105269863 -0.991195394794521 -0.972009597808219 -0.959029530958904 0.0798762739041096 -0.00267006426068493 0.0038171440100137 -0.962199284643836 -0.948079567941096 -0.975636197945206 -0.0271759885271233 -0.0606719901917808 0.0735722953287671 -0.931478789863014 -0.954375768630137 -0.94505517260274 -0.0906144303808219 -0.0465680061315068 -0.0565850158716438 -0.955027796849315 -0.980017612328767 -0.969330495616438 -0.932141207 -0.935523457671233 -0.932141207 -0.935523457671233 -0.96209334890411 -0.959178566027397 -0.922032533013699 -0.921708616849315 -0.972977562465753 -0.972051966164384 -0.964705686986301 -0.926179536164384 -0.953200471506849 -0.958739071506849 -0.918262480369863 -0.934239479178082 -0.96585344260274 -0.94914517990411 -0.971831124383562 -0.961982412424658 -0.950853477945205 -0.978159056027397 -0.926905390945206 -0.960284818630137 -0.947289201506849 -0.934103433835616 -0.95164800260274 -0.949698707123288 -0.94264563269863 -0.941337436986301 -0.957294041643836 -0.960850438356164 -0.943316852054795 -0.922421679178082 -0.972527673013699 -0.973515113013699
"114" "LAYING" 19 0.272802719638554 -0.016992526353012 -0.109555801987952 -0.965049855542169 -0.972530052771084 -0.982337288674699 -0.644005434457831 0.71460505313253 0.678336691566265 -0.959071850120482 -0.986921804819277 -0.988577853012048 0.0773614747566265 0.0122701119416867 -0.00219714011436145 -0.983586682650602 -0.974679571204819 -0.988325717951807 -0.0311541392005349 -0.0951868909638554 0.107694538614458 -0.981026237108434 -0.962177936385542 -0.971743604096385 -0.0960897938192771 -0.0359408361991566 -0.0606382836385542 -0.976526845783133 -0.984647286746988 -0.987017626385542 -0.96560100939759 -0.961178309759036 -0.96560100939759 -0.961178309759036 -0.984813939156627 -0.980845399518072 -0.952519631566265 -0.953919081927711 -0.985376850481928 -0.980508111325301 -0.974514274337349 -0.972018174096386 -0.984015568554217 -0.96212257746988 -0.973906365301205 -0.982079640240964 -0.983503539759036 -0.975051312409639 -0.986530819518072 -0.98520578626506 -0.976082521204819 -0.988675555060241 -0.973944734698795 -0.970820759156626 -0.972792061566265 -0.983565214819277 -0.958267226506024 -0.973991325542169 -0.970571771204819 -0.962047411084337 -0.980787590843374 -0.979638009156626 -0.964071448072289 -0.955566398915663 -0.982240617710843 -0.979489503493976
"115" "WALKING" 20 0.271707130196078 -0.0207553912117647 -0.11401429154902 -0.237843741235294 0.432606342941177 -0.258168923294118 0.843750343921569 -0.295085606470588 -0.0168225652941176 -0.970252985490196 -0.963306175098039 -0.955063086470588 0.0942057054901961 -0.0204020687078431 0.00741456394156863 -0.124493001639216 0.196831266882353 -0.413410175490196 -0.023985502754902 -0.075245396867451 0.0874177677137255 -0.259559941529412 0.0438648821137255 -0.198107156098039 -0.0716775170862745 -0.0437131601568627 -0.0603324418509804 -0.281991663666667 -0.16162298 -0.257699800198039 -0.00061218798972549 -0.185831013490196 -0.00061218798972549 -0.185831013490196 -0.0800409633156863 -0.0173564365313725 0.0290604821411765 -0.0728231413176471 -0.225844813392157 -0.184165593219608 -0.179921219735294 0.349625786411765 -0.299326176803922 -0.263213721019608 0.383259707764706 -0.294883821235294 -0.170999535941176 0.111366150156863 -0.37311265627451 -0.154744051815686 0.210495969118431 -0.452099216078431 -0.125952273111765 -0.00902494313333333 -0.142737913252941 -0.304667084039216 0.0649531283470588 -0.293635591509804 -0.0391575469 -0.409906698431373 0.0150493900639216 -0.0678484011796078 -0.0894378576513725 -0.224939226843137 -0.212337548243529 -0.206752008768627
"116" "WALKING_UPSTAIRS" 20 0.248146677941176 -0.0275540868568627 -0.121880285784314 -0.114979733482353 0.161590843703922 -0.22907066627451 0.784265695098039 -0.470798983529412 -0.124512189556471 -0.931057044509804 -0.923971962352941 -0.904016135294118 0.076065947572549 0.00140883700392157 -0.00887888846176471 -0.186861283568627 -0.250361990176471 -0.509866902156863 0.0966602205921569 -0.204534353176471 0.055503738472549 -0.485752648039216 -0.111007571382157 0.177156984776471 -0.157931196098039 -0.00653732152745098 -0.0676778468627451 -0.469359948235294 -0.394834535882353 -0.251856493141176 0.0104859918862745 -0.190695226058824 0.0104859918862745 -0.190695226058824 -0.253343681705882 -0.233416823568627 0.019319318745098 -0.251184409509804 -0.372985257254902 -0.452758145686275 -0.137040481109804 -0.0126753495713725 -0.313175150588235 -0.108096399905882 0.169866298264706 -0.245197302058824 -0.255210915015686 -0.29836408145098 -0.488418240784314 -0.190050832584314 -0.249140837411765 -0.529953767843137 -0.366036079411765 -0.162790369158824 0.118473454541176 -0.524999350588235 -0.0887598801960784 0.0859797914411765 -0.198205955333333 -0.313432758254902 -0.210659001203922 -0.272345669039216 -0.28466368172549 -0.358184100254902 -0.44864363254902 -0.49917840372549
"117" "WALKING_DOWNSTAIRS" 20 0.3006806338 -0.0117264513115556 -0.104579893404444 0.0664344379511111 0.623031294 -0.158776188 0.918726470888889 -0.280697724888889 -0.0298582374222222 -0.941704876444444 -0.909620610444444 -0.92123004 0.0606463327777778 0.0165638440044444 -0.0157195535377778 -0.131215060157778 0.296536872733333 -0.376909968577778 -0.129615314757778 0.0289236196222222 0.0965258566746667 -0.200107547044444 -0.132468829066667 0.150123967311111 -0.0345691892888889 -0.0768441202266667 -0.0405837002444444 -0.242371679433333 -0.322841998422222 0.00156372711333333 0.221030898444444 0.162210366311111 0.221030898444444 0.162210366311111 -0.0542778892911111 0.0489708042571111 0.0963413430266667 -0.0250705821084444 -0.2607585518 -0.264312577382222 -0.0357065138888889 0.52621624 -0.189590193986667 0.102316173772889 0.567963842666667 -0.209686910044444 -0.194604883887311 0.211516242922222 -0.351567502022222 -0.143438467866667 0.300924256577778 -0.400785036466667 -0.0571505847577778 -0.128610854539333 0.245898280982222 -0.248921132422222 -0.142756281866667 0.00989243266666667 0.150825761306667 -0.0145130472733333 0.0188091687755556 0.0778309726466667 -0.0914715958577778 -0.149806428066667 -0.302486580555556 -0.268608912613333
"118" "SITTING" 20 0.277945098030303 -0.0147004420283333 -0.108162286257576 -0.982739488484848 -0.935101184090909 -0.92830689969697 0.922880698636364 0.0653312398484849 0.150996988236364 -0.985744114090909 -0.967111406212121 -0.935624206909091 0.0746366593787879 0.00333591137878788 0.00223770268106061 -0.981358954545455 -0.96916033469697 -0.974981859545455 -0.0370542149242424 -0.0648181041212121 0.0640521756363636 -0.974349678181818 -0.958982698787879 -0.945752425909091 -0.0957069503636364 -0.0410171586772727 -0.046891181 -0.972899270454545 -0.978959873333333 -0.978714746515152 -0.952012052878788 -0.937222457121212 -0.952012052878788 -0.937222457121212 -0.977888785151515 -0.970250850606061 -0.93837028530303 -0.939220383787879 -0.981691907575758 -0.972022325757576 -0.980700428484849 -0.943497163939394 -0.94630364030303 -0.983733606818182 -0.934382650454545 -0.924547037272727 -0.981486151363636 -0.969154939393939 -0.971345842575758 -0.982959856818182 -0.971590326363636 -0.977273459242424 -0.966256482121212 -0.963496881969697 -0.950519991666667 -0.977160908333333 -0.956909966060606 -0.949262237727273 -0.94568327 -0.942136845909091 -0.969628899242424 -0.970099627727273 -0.951023436212121 -0.942552572727273 -0.973203459545455 -0.972198604545455
"119" "STANDING" 20 0.277398756438356 -0.0175474935819178 -0.100769902342466 -0.944906708712329 -0.855763034972603 -0.894888477260274 0.908537819178082 -0.307302321369863 0.0621979496091781 -0.98134847890411 -0.95694112630137 -0.94248211369863 0.0772855208356164 0.0081401231260274 -0.00804540917487671 -0.941349541232877 -0.921410954931507 -0.948665770821918 -0.0240083680669863 -0.0692593100330137 0.0815357684342466 -0.878752049452055 -0.889768818630137 -0.888719074273973 -0.100849707589041 -0.0413169041890411 -0.0528403143424658 -0.915046197671233 -0.937214660410959 -0.93660405739726 -0.900430719082192 -0.890526581369863 -0.900430719082192 -0.890526581369863 -0.940960900821918 -0.921957838767123 -0.866004302821918 -0.831791763013699 -0.937551911369863 -0.919103505342466 -0.941991889726027 -0.879786765342466 -0.914857652465753 -0.946592785534247 -0.853496440273973 -0.892454316849315 -0.943010795342466 -0.922079140958904 -0.94173832739726 -0.945007644109589 -0.926530352328767 -0.954390362465753 -0.872352575753425 -0.896297563561644 -0.894068039450685 -0.882628126438356 -0.887332501643836 -0.897546638917808 -0.902332263013699 -0.900912624794521 -0.923602790958904 -0.919600622465753 -0.869392858219178 -0.83800040739726 -0.922109391506849 -0.92088061890411
"120" "LAYING" 20 0.239900786470588 -0.0146144259808824 -0.103575714347059 -0.962789671764706 -0.962732003970588 -0.972885002058824 -0.428141091161765 0.836940668308824 0.467290912617647 -0.928911818823529 -0.975326551176471 -0.975251914264706 0.0895658292647059 0.00124623646558824 -0.00397747338069118 -0.984386580441176 -0.976803671911765 -0.984990388382353 -0.0229084274838235 -0.095425592 0.124293489838235 -0.985178547794118 -0.973222289558824 -0.971381825882353 -0.0995783110294118 -0.0391458839705882 -0.0600971880147059 -0.989576975735294 -0.981865832058823 -0.986611059705882 -0.960306778235294 -0.939712854852941 -0.960306778235294 -0.939712854852941 -0.984678843529412 -0.980083556617647 -0.960357152647059 -0.962726324264706 -0.986963982941176 -0.981354089558824 -0.966109546764706 -0.964892611029412 -0.976548344852941 -0.961606614117647 -0.9633993275 -0.972256688088235 -0.984015845294118 -0.977001128676471 -0.982908500735294 -0.986306630882353 -0.978296732058824 -0.9856729575 -0.983237171470588 -0.973524007647059 -0.971258171470588 -0.985867213676471 -0.973303049558824 -0.974106073970588 -0.952927086323529 -0.942143167117647 -0.979610608382353 -0.979499319411765 -0.970095030882353 -0.964873883676471 -0.981339373235294 -0.982311615294118
"121" "WALKING" 21 0.278660053846154 -0.0189134085775 -0.104303487596154 -0.319520715653846 0.0130133083825 -0.198871353634615 0.821097481346154 -0.333968123076923 -0.181270963846154 -0.968950210384615 -0.964584120192308 -0.975466251346154 0.0775255450788462 -0.000547611746153846 -0.00712440122692308 -0.143554067491538 -0.0725743690344808 -0.446226642884615 -0.0474681039611538 -0.0557612061673077 0.103098949638462 -0.453108141346154 -0.416634680576923 -0.338456130769231 -0.0851355150115385 -0.0568441584807692 -0.0690880479653846 -0.267429133692308 -0.498493721923077 -0.514133911153846 -0.154331797096154 -0.321499917365385 -0.154331797096154 -0.321499917365385 -0.178959429407692 -0.115039910932692 -0.309987837115385 -0.426911457884615 -0.446586116923077 -0.468406374807692 -0.297509786211538 -0.00530172045576923 -0.326144506538462 -0.329380755480769 -0.0420111025865385 -0.195077849694231 -0.227759267711538 -0.145505329065385 -0.427433342307692 -0.134957794969231 -0.0553565648615385 -0.464049201153846 -0.273095424038462 -0.39183114 -0.311175049673077 -0.510969814807692 -0.437272470769231 -0.409198288846154 -0.273144688153846 -0.45650158 -0.171621627357692 -0.0536764886173077 -0.428321804423077 -0.527444310576923 -0.516256558076923 -0.447763767884615
"122" "WALKING_UPSTAIRS" 21 0.254669157489362 -0.0231999909638298 -0.123024451957447 -0.195894340361702 0.125940476297872 -0.218520913148936 0.789664375744681 -0.426315847446809 -0.299059968723404 -0.93959023893617 -0.942272521702128 -0.931757969574468 0.110313668065957 -0.00982990943191489 -0.0352713946808511 -0.384090929757447 -0.193273405276596 -0.54340261106383 0.12937693187234 -0.227415282446809 -0.0558338375957447 -0.531911412553192 -0.459094560638298 0.020406527206383 -0.148348533319149 -0.00417039525 -0.0143739737446808 -0.572784655106383 -0.592211785531915 -0.552392691702128 -0.0507812120021277 -0.230127976170213 -0.0507812120021277 -0.230127976170213 -0.333421426468085 -0.35813594993617 -0.176401029231915 -0.42443877953617 -0.568328747021277 -0.637413287021277 -0.279667004446809 0.0351748939382979 -0.309145312914894 -0.166323505021277 0.0990526927255319 -0.232530669106383 -0.398695568510638 -0.19457297693617 -0.496463249489362 -0.424691353851064 -0.252565531489362 -0.589347513404255 -0.445580165106383 -0.437723658510638 -0.16012808112766 -0.561323027234043 -0.477689429574468 -0.0237704213851064 -0.214010473957447 -0.360150816276596 -0.312489358468085 -0.427433850191489 -0.471896644680851 -0.492730865787234 -0.61918954787234 -0.69048979893617
"123" "WALKING_DOWNSTAIRS" 21 0.309093263777778 -0.017584700216 -0.102199568824444 0.168596869577778 0.284182060397778 -0.0719473453111111 0.867623809333333 -0.360465425555556 -0.194006205555556 -0.943435837111111 -0.941055122444444 -0.918455655333333 0.0740754960444445 -0.0119139825777778 -0.00662648610888889 -0.0331170215066667 -0.0815268853177778 -0.260335727445778 -0.176454557773333 0.0673532658666667 0.177064100622222 -0.435453896111111 -0.360319267333333 -0.330756678322667 -0.0654649932577778 -0.0735324791444444 -0.0609204432111111 -0.537004230888889 -0.456334994222222 -0.436929027333333 0.209722756693333 0.206259199933333 0.209722756693333 0.206259199933333 -0.0967854803488889 0.05769243894 -0.185149614202222 -0.389654429777778 -0.460140007777778 -0.515312728222222 0.0585029350488889 0.167090644973333 -0.09031472542 0.207542356288889 0.260329294777778 -0.137835944035556 -0.0723099011288889 -0.1150375792 -0.216519928635556 -0.0791941414 -0.108634321655556 -0.301926471974222 -0.360597519555556 -0.3201932574 -0.239761235555556 -0.462886217888889 -0.391666485333333 -0.427063485466667 0.185857970844444 0.0279591321088889 0.0710163266306667 0.0301844586755556 -0.413048289333333 -0.481295938666667 -0.499293064666667 -0.574438042222222
"124" "SITTING" 21 0.277624144705882 -0.0144135126435294 -0.112105347552941 -0.991792104235294 -0.966972593529412 -0.959700880941176 0.937526773882353 0.0139619346 -0.0605617085882353 -0.992882801882353 -0.979386814352941 -0.965353197764706 0.075693001 0.0121624721335435 -0.000241553569764706 -0.98951473 -0.979026473294118 -0.985950500117647 -0.0198468516141882 -0.0655255998611765 0.0830811626235294 -0.988296851411765 -0.976531616588235 -0.977138395411765 -0.101257683564706 -0.0396703308008706 -0.0527961572823529 -0.989489417882353 -0.989741115882353 -0.988012810117647 -0.974832902941176 -0.971982058705882 -0.974832902941176 -0.971982058705882 -0.986041417882353 -0.986617668117647 -0.965043948705882 -0.971369279058824 -0.990339066588235 -0.990314549882353 -0.990646319294118 -0.968125112352941 -0.971061273882353 -0.992377150352941 -0.967663642470588 -0.956490298235294 -0.989819857647059 -0.979212468588235 -0.983573948705882 -0.990114534941177 -0.980358413294118 -0.986959569411765 -0.984820940705882 -0.980057421882353 -0.977015294705882 -0.989431317294118 -0.974823836470588 -0.979278850235294 -0.974906620117647 -0.974370642117647 -0.985458253882353 -0.987053174705882 -0.978043017882353 -0.972107681647059 -0.990041250470588 -0.991053675647059
"125" "STANDING" 21 0.277349556404494 -0.0167066434475281 -0.111828075651685 -0.962891816853933 -0.920026588 -0.92594347458427 0.877758384606742 -0.347484578539326 -0.211915540561798 -0.982274794606742 -0.976835465168539 -0.957249682134831 0.0768301842921348 0.00509896088882023 -0.00508155425213483 -0.962208453595506 -0.943238593707865 -0.966075083595506 -0.0280263186359551 -0.0657937645407865 0.0984507444269663 -0.953429073820225 -0.939687307213483 -0.936243373730337 -0.103228548764045 -0.0371377814831461 -0.0492462022931461 -0.961256010674157 -0.964726672696629 -0.961889398988764 -0.936880882932584 -0.93993456988764 -0.936880882932584 -0.93993456988764 -0.957215392719101 -0.958025235842697 -0.929163519460674 -0.929540263483146 -0.964265291011236 -0.966037038988764 -0.962135113033708 -0.926592901101124 -0.943191775505618 -0.963545664235955 -0.92130476811236 -0.922241550348315 -0.963251790786517 -0.944941684831461 -0.961771897640449 -0.964728290674157 -0.945484965168539 -0.969049550898876 -0.945501669213483 -0.943371617292135 -0.937544248606742 -0.95623672505618 -0.93817513147191 -0.941840594932584 -0.944320068370787 -0.946382235955056 -0.955243644044944 -0.961202918876405 -0.942160142022472 -0.933399211573034 -0.965366225280899 -0.969252956404494
"126" "LAYING" 21 0.2710673949 -0.0183489796748889 -0.103023308455556 -0.955695182444444 -0.956838448111111 -0.945765212555556 -0.147724444488889 0.5862120006 0.768603521822222 -0.94665468 -0.983624057777778 -0.952584561555556 0.0821907064855556 0.0119833095363333 -0.0140254035257778 -0.984731920555556 -0.971530117333333 -0.983742706333333 -0.0305009304444444 -0.113724399544444 0.0981082872222222 -0.975439825222222 -0.952465259888889 -0.981073192444444 -0.0963486828066667 -0.0343324619188889 -0.0599085226222222 -0.984573940666667 -0.981952634111111 -0.988681982333333 -0.952973163444444 -0.942576030888889 -0.952973163444444 -0.942576030888889 -0.982646951333333 -0.978404999555556 -0.949503964666667 -0.949230191222222 -0.985853789111111 -0.982209521666667 -0.968418242555556 -0.959918074555556 -0.961539876444444 -0.951766728666667 -0.957161836222222 -0.941190431666667 -0.984095884555556 -0.971979802222222 -0.981391713777778 -0.986973596555555 -0.973118840666667 -0.984689440222222 -0.973358685222222 -0.964836419777778 -0.980542528 -0.976280262777778 -0.947124844111111 -0.983017029333333 -0.953801999222222 -0.944965961777778 -0.978263439444444 -0.977513459333333 -0.962160012333333 -0.949767767888889 -0.982963028111111 -0.982259720777778
"127" "WALKING" 22 0.277829928478261 -0.0163234399913696 -0.105963764630435 -0.0517759291847826 0.0580879764086957 -0.244229178369565 0.880889771956522 -0.21726351 0.0525243206304348 -0.972006791956522 -0.965904830869565 -0.957460061304348 0.0665055628567391 0.0377153577217391 -0.00295436987826087 -0.00986047080869565 0.180642727717391 -0.340964357391304 -0.000771260532608696 -0.095348426876087 0.0787402134195652 -0.348751663695652 -0.507530955869565 -0.187454532956522 -0.122406483558696 -0.0349566139130435 -0.0582923552130435 -0.259024048478261 -0.666832479130435 -0.268545625891304 0.0270705811234783 -0.195870956608696 0.0270705811234783 -0.195870956608696 -0.0194291971282609 0.0665498182934783 -0.244525895673913 -0.415926323913043 -0.485075817608696 -0.524482848913044 -0.13863412265 0.10150618425 -0.285801537 -0.0201648106891304 -0.0348145460043478 -0.282153492652174 -0.0792681881956522 0.115214258913043 -0.311793060652174 -0.0269318415565217 0.171656251791913 -0.369051598478261 -0.18223122826087 -0.521706648695652 -0.124646910891304 -0.402362306956522 -0.503095913913043 -0.28404993 -0.0647862080521739 -0.406133928913043 0.0227508206521739 0.111383127682609 -0.461501439565217 -0.486243388695652 -0.573009370217391 -0.499051396956522
